Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,loudness_norm,calm_score,softness_score,migraine_level,migraine_safe
154,23Mcmg5O8rBKAOzxvrTjnD,Kitri,Hikare Inochi,Sympathy,49,210760,False,0.69,0.423,2,-9.194,0,0.0294,0.883,0.0123,0.111,0.59,130.121,4,acoustic,0.8467666666666667,0.5573466666666667,0.6452466666666667,1,True
155,0gVbkmFqq5fIkXtJJ3UTfM,Boyce Avenue;Rachel Grae,Let It Go,Let It Go,51,255688,False,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,4,acoustic,0.8455166666666667,0.5770966666666667,0.6356966666666667,1,True
156,00DuOxungwHwVUX2m37P0P,Chord Overstreet,What You Need,What You Need,53,181786,False,0.519,0.264,0,-11.171,1,0.0601,0.918,0.000253,0.237,0.192,140.354,4,acoustic,0.8138166666666666,0.6551366666666667,0.7170366666666667,1,True
157,2lFlveK1y13WWp3vnQtrr3,Five For Fighting,The Battle for Everything,100 Years,66,244600,False,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4,acoustic,0.8756833333333333,0.39616333333333337,0.42616333333333334,1,True
160,6ivkBaxvclVhwZDE2uwldj,Cary Brothers,Under Control,Belong,51,255600,False,0.426,0.399,0,-8.447,1,0.034,0.761,0.00112,0.118,0.217,115.979,4,acoustic,0.8592166666666666,0.5542566666666667,0.5889566666666667,1,True
161,6Cvti10W0AzmzG9D1tpuKp,The Mayries,As It Was,As It Was,55,176542,False,0.505,0.21,11,-11.349,1,0.0295,0.907,0.0,0.11,0.323,80.721,4,acoustic,0.81085,0.6754300000000001,0.72833,2,True
163,5RO0MNa5hBKIM4OcjygadU,Joseph Sullinger,Chi Mai,Chi Mai,40,188695,False,0.739,0.287,6,-14.007,0,0.059,0.969,0.961,0.111,0.557,80.64,4,acoustic,0.7665500000000001,0.6486900000000001,0.74509,3,True
164,78TKtlSLWK8pZAKKW3MyQL,A Great Big World;Christina Aguilera,Say Something,Say Something,58,229400,False,0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,3,acoustic,0.8504,0.6863199999999999,0.7196199999999999,1,True
165,1esE8j1nVyzEQ5rVhYXoJT,Parachute,Parachute,Had It All,55,216853,False,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,acoustic,0.8954833333333333,0.2989033333333333,0.2499033333333333,1,True
167,3tjjCCdXSdaVEo4q4y071G,Tobey Rosen,Whole Again (Acoustic Version),Whole Again - Acoustic Version,52,157231,False,0.736,0.145,11,-9.215,1,0.0336,0.855,0.0,0.108,0.235,129.832,4,acoustic,0.8464166666666666,0.6556166666666667,0.7147166666666667,1,True
168,3tob5ofeuvFKKSbOTldenC,The Mayries,Overpass Graffiti,Overpass Graffiti,54,226603,False,0.479,0.126,1,-13.974,1,0.0303,0.966,0.0,0.113,0.279,96.327,4,acoustic,0.7670999999999999,0.7380800000000001,0.79178,3,True
170,3uAdZpIbMTtVXitHVibLMV,Andrew Foy;Renee Foy,Let Her Go,Let Her Go,38,194013,False,0.549,0.291,2,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,4,acoustic,0.7757166666666666,0.6309566666666666,0.6865566666666667,3,True
171,2LC523tbEPFpc1pnikbt5b,Aqualung,Still Life,Brighter Than Sunshine,53,242439,False,0.418,0.489,6,-8.373,0,0.0323,0.287,0.0288,0.42,0.398,72.891,4,acoustic,0.86045,0.37661000000000006,0.32470999999999994,1,True
172,3ISLwA96mtx13Wx7K1PPPk,Tyler Ward;Karis;Ray Lorraine,Love Story,Love Story,55,232500,False,0.498,0.12,0,-17.721,1,0.0487,0.851,0.0,0.171,0.338,121.187,4,acoustic,0.7046499999999999,0.71657,0.7485700000000001,1,True
174,6ql0ffq6Jvyh9OKqrJCMaP,Amy Stroup,In the Shadows,In the Shadows,46,263823,False,0.434,0.469,0,-7.849,0,0.0265,0.52,0.000328,0.108,0.0568,136.282,4,acoustic,0.8691833333333333,0.45116333333333336,0.4454633333333333,1,True
175,1EyvonxK8OGHRV4WDRdArc,Boyce Avenue;Connie Talbot,Can You Feel the Love Tonight,Can You Feel the Love Tonight,63,250916,False,0.452,0.198,10,-9.374,1,0.0335,0.931,2.24e-06,0.1,0.217,119.499,4,acoustic,0.8437666666666667,0.6861466666666667,0.7373466666666667,1,True
176,0EKBV6GybPtALXUgWqWrym,Brandi Carlile,The Story,The Story,66,238493,False,0.544,0.5,11,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,4,acoustic,0.86245,0.28286,0.19376,1,True
177,41A82PidFKhGX5hm1WoaDs,JJ Heller,Better,Better,54,215906,False,0.662,0.187,2,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,4,acoustic,0.84995,0.6797099999999999,0.7584099999999999,1,True
178,5oV8bZaShr2d01FFMHBUPq,Kina Grannis,Iris,Iris,62,181136,False,0.497,0.13,6,-15.571,1,0.0436,0.841,0.0,0.111,0.179,130.769,3,acoustic,0.7404833333333334,0.7025033333333334,0.7334033333333333,1,True
179,5nMRpGfqQ0tb1TMbqBVK2J,The Mayries,#Acoustic,Rockabye - Acoustic Version,57,157466,False,0.528,0.291,10,-9.696,1,0.0401,0.914,0.0,0.121,0.355,76.805,4,acoustic,0.8384,0.6373200000000001,0.7020200000000001,1,True
181,3g61xRaqII8q1wlQDzv550,Boyce Avenue,"Cover Sessions, Vol. 4",Beautiful Soul,62,216612,False,0.483,0.506,9,-6.058,1,0.0347,0.394,0.0,0.0946,0.705,87.337,4,acoustic,0.8990333333333334,0.38769333333333333,0.36539333333333335,1,True
182,3dglCYsVMjPbDlU2CC9Vq7,Jason Mraz,Know.,Let's See What The Night Can Do,53,245186,False,0.392,0.423,7,-7.813,1,0.0348,0.27,0.0,0.117,0.288,113.537,4,acoustic,0.8697833333333332,0.3986433333333334,0.33414333333333335,1,True
183,2f4jlGvGi3ZDGogXys5FUp,Rachael Yamagata,Something In the Rain (Music from the Original TV Series),"La La La (Something In the Rain, Pt. 2) [Music from the Original TV Series]",44,219613,False,0.42,0.2,7,-18.827,1,0.0492,0.929,0.49,0.0758,0.164,87.248,4,acoustic,0.6862166666666667,0.7194566666666667,0.7672566666666667,4,True
185,0muntSMuAZzcwYBBMZj6sf,Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,Fine On The Outside,52,252466,False,0.495,0.185,9,-13.824,1,0.0288,0.692,0.00403,0.109,0.196,101.89,4,acoustic,0.7696000000000001,0.63018,0.6365799999999999,2,True
186,4bXoVtbp6fN8FaSQvGQB41,Chord Overstreet,Tree House Tapes,Tortured Soul,53,246613,False,0.55,0.499,4,-9.502,1,0.0338,0.472,2.26e-06,0.0798,0.144,86.966,1,acoustic,0.8416333333333333,0.4186733333333333,0.4179733333333333,1,True
187,3FRARAKLpHw3er9ZaTwaHO,JJ Heller,I Believe in You,I Believe in You,53,198786,False,0.534,0.359,0,-9.311,1,0.0296,0.449,1.2e-05,0.331,0.267,131.804,4,acoustic,0.8448166666666667,0.46873666666666663,0.44783666666666666,1,True
188,2Dzhwe90lhHXVU6lk7Nx0H,Jon Bryant,Cult Classic,At Home,55,226640,False,0.378,0.52,11,-10.965,1,0.0382,0.777,0.0888,0.0979,0.357,73.744,4,acoustic,0.8172499999999999,0.52385,0.56905,1,True
189,12niARgkwxGsklcEwh6GlG,Donovan Woods,"Hard Settle, Ain't Troubled","Portland, Maine",66,203869,False,0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,4,acoustic,0.7672166666666667,0.5755566666666667,0.6238566666666667,2,True
190,0v0pc1lIt5p6EBX7pnfOGF,Ross Copperman,Holding On and Letting Go LP,Holding On and Letting Go,49,317441,False,0.486,0.555,2,-9.466,1,0.0271,0.818,0.00269,0.109,0.0992,77.987,4,acoustic,0.8422333333333333,0.5063533333333333,0.5740533333333333,1,True
191,5wQci5VCUjdbKnRD61XYwu,Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Flood,60,261640,False,0.577,0.446,6,-11.343,1,0.0313,0.554,0.0782,0.116,0.262,81.005,4,acoustic,0.81095,0.46791000000000005,0.48101000000000005,2,True
192,0HQnJee8ShSDu2AYwibxst,Angelina Cruz,Hanggang Kailan (Umuwi Ka Na Baby),Hanggang Kailan (Umuwi Ka Na Baby),38,211933,False,0.59,0.407,4,-9.079,1,0.0361,0.861,9.95e-06,0.094,0.276,145.852,4,acoustic,0.8486833333333333,0.5667633333333333,0.6386633333333332,1,True
193,4VoJCUgNmnqG2qF0peDBkw,Stephen Speaks,No More Doubt,Out of My League,67,218800,False,0.538,0.315,0,-10.057,1,0.0291,0.96,0.00596,0.0979,0.4,91.921,3,acoustic,0.8323833333333333,0.6417233333333334,0.7190233333333333,2,True
194,7xLhousIHDxoGgeJNhO4Ye,A Great Big World,Is There Anybody Out There? - Track by Track Commentary,Say Something,57,233266,False,0.447,0.158,2,-7.571,1,0.036,0.872,1.58e-06,0.0816,0.142,140.942,3,acoustic,0.8738166666666667,0.6789366666666667,0.7138366666666667,1,True
196,6NSlOEEtWlqvEFrjQsry77,The Weepies;Deb Talan;Steve Tannen,Say I Am You,World Spins Madly On,64,165133,False,0.502,0.311,1,-13.421,1,0.0285,0.617,4.32e-05,0.129,0.4,107.612,4,acoustic,0.7763166666666667,0.5552366666666666,0.5599366666666666,2,True
197,1HqVCK9h4LiJ61aRrrKTAt,Freddie King,Thanksgiving Party,Stumble,0,216626,False,0.678,0.612,4,-9.764,1,0.0339,0.1,0.316,0.164,0.857,118.381,4,acoustic,0.8372666666666667,0.24994666666666668,0.19894666666666666,1,True
198,0wP19iM8ULJyV0r0LFDsDv,Taj Mahal,Supa Chill,Paradise,0,251426,False,0.65,0.406,7,-13.492,1,0.0761,0.568,0.0,0.484,0.862,79.642,4,acoustic,0.7751333333333332,0.4879733333333333,0.5071733333333333,2,True
199,27Fq4XyOkogdGLcfsVdjFb,Keb' Mo';Gerald Albright,Un tecito y a mimir,"Moonlight, Mistletoe & You",0,209293,False,0.649,0.399,6,-7.894,1,0.0256,0.184,0.000108,0.113,0.342,97.498,3,acoustic,0.8684333333333334,0.3570133333333333,0.2986133333333333,1,True
200,45jGOHwYKgsRYbAJ8DR61d,Motohiro Hata,青の光景,ひまわりの約束,61,308146,False,0.523,0.445,10,-6.359,1,0.0329,0.188,0.0,0.18,0.336,78.957,4,acoustic,0.8940166666666667,0.34729666666666664,0.2816966666666666,1,True
201,4iObEYRE4FLm0D90gmZFef,Thomas Daniel,Since U Been Gone,Since U Been Gone - Acoustic Version,50,221170,False,0.538,0.162,5,-13.31,1,0.0299,0.847,0.0,0.114,0.366,94.981,4,acoustic,0.7781666666666667,0.6798666666666666,0.7192666666666666,3,True
202,3akr0ZrJxLMBLIFeNNKffW,Masayoshi Yamazaki,"One more time,One more chance","One more time,One more chance",47,330786,False,0.519,0.429,11,-7.707,0,0.0317,0.658,0.0,0.111,0.396,129.491,4,acoustic,0.8715499999999999,0.49959,0.52599,1,True
203,7BRwh1bemr9rFMDeTbcy5S,Kina Grannis,Creep,Creep,58,234135,False,0.585,0.103,7,-12.682,1,0.0309,0.801,0.0,0.126,0.179,133.057,4,acoustic,0.7886333333333333,0.6828733333333333,0.7118733333333334,1,True
206,4vAnqYqm1DOo5IDVcxORX3,Canyon City,How Long Will I Love You,How Long Will I Love You,55,144830,False,0.382,0.157,1,-16.157,1,0.0361,0.878,0.000473,0.112,0.224,136.11,4,acoustic,0.7307166666666667,0.7162566666666667,0.7457566666666666,1,True
207,2X5AFygz5SDYlXagyPw8kX,Zack Tabudlo,Binibini,Binibini,67,221538,False,0.642,0.374,5,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,4,acoustic,0.8232333333333333,0.4484533333333333,0.43465333333333334,1,True
208,13GvSZgg9LOs3M9uGbWsPE,Aron Wright,You Were Supposed to Be Different,You Were Supposed to Be Different,45,192972,False,0.436,0.239,7,-12.83,1,0.0282,0.861,8.48e-05,0.0902,0.137,73.761,4,acoustic,0.7861666666666667,0.6618666666666666,0.7015666666666667,3,True
209,4cR4nao0hqqBtklQmGVqbe,Boyce Avenue,"Cover Sessions, Vol. 3",Thinking out Loud,56,278640,False,0.702,0.326,1,-6.638,1,0.0272,0.705,0.0,0.168,0.628,79.904,4,acoustic,0.8893666666666667,0.5330266666666666,0.5768266666666666,1,True
210,4x7AdVDV9IFWp8pg4LMz90,Jonah Baker,Covers,Perfect / Style,37,212864,False,0.593,0.292,11,-12.755,1,0.0364,0.828,0.0,0.174,0.375,111.121,4,acoustic,0.7874166666666667,0.6148166666666666,0.6689166666666666,2,True
212,6dwkFmLUz6hx2CZG2EqLol,Howie Day,Stop All The World Now,Collide,66,249120,False,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4,acoustic,0.8684166666666667,0.27931666666666666,0.24981666666666663,1,True
213,7aohwSiTDju51QmC54AUba,Ingrid Michaelson,Be OK,You And I,63,148400,False,0.698,0.285,0,-7.632,1,0.0553,0.927,0.0,0.0883,0.53,135.027,4,acoustic,0.8728,0.6197400000000001,0.7034400000000001,1,True
214,7g3ryXLtXExZ0OFCj17Ae1,Zack Tabudlo;Billkin,Give Me Your Forever,Give Me Your Forever (ft. Billkin),58,244800,False,0.601,0.439,8,-7.589,1,0.0269,0.0642,0.0,0.0942,0.275,99.976,4,acoustic,0.8735166666666667,0.3088566666666666,0.22569666666666663,1,True
215,5MrgVJzR1du1gz8XWe4m28,Landon Pigg,Coffee Shop,Falling in Love at a Coffee Shop,55,270840,False,0.332,0.298,4,-14.174,1,0.0569,0.875,0.00784,0.114,0.243,83.555,4,acoustic,0.7637666666666667,0.6573466666666666,0.6953466666666667,3,True
218,3ZjSJv88euP3CdvTg07dZL,Jonah Baker,Beautiful Soul,Beautiful Soul,44,214738,False,0.394,0.281,9,-11.12,1,0.0414,0.826,0.0,0.0854,0.485,90.044,4,acoustic,0.8146666666666668,0.6330666666666667,0.6657666666666666,2,True
221,2h3VsZVKQeT0yLNQtCIRjn,Jonah Baker,Girls Like You (Acoustic Version),Girls Like You - Acoustic Version,44,188494,False,0.543,0.138,0,-14.331,1,0.0531,0.791,0.0,0.185,0.3,115.65,4,acoustic,0.76115,0.67557,0.70187,2,True
222,1dcNEEtODRVZEevQ20Cgmy,Zack Tabudlo,Nangangamba,Nangangamba,70,210354,False,0.62,0.547,1,-6.772,1,0.0248,0.112,0.0,0.19,0.208,98.032,4,acoustic,0.8871333333333333,0.27537333333333336,0.21447333333333332,1,True
224,14NiShC5b46yQxBN1mu9VJ,Andrew Foy;Renee Foy,Heartbreak Anniversary,Heartbreak Anniversary,40,199256,False,0.674,0.122,1,-17.963,1,0.0427,0.882,0.0,0.139,0.339,130.014,4,acoustic,0.7006166666666667,0.7082766666666667,0.7642766666666666,1,True
225,3DyhwZyBFedvnt68fMi6vf,Tyler Ward;Karis;Ray Lorraine,One More Time Around,One More Time Around,47,205666,False,0.429,0.358,0,-9.076,1,0.0346,0.614,0.0,0.0875,0.187,134.279,4,acoustic,0.8487333333333333,0.5283533333333333,0.5298533333333333,1,True
226,6kRZfOZSuoi0Htg6gROKDz,A Great Big World,流星花園音樂專輯,Say Something,40,229573,False,0.456,0.101,2,-11.75,1,0.038,0.876,1.74e-06,0.0776,0.155,139.896,3,acoustic,0.8041666666666667,0.7159666666666668,0.7468666666666667,1,True
227,5e9DrLUUZraUE7mmniufjn,Zack Tabudlo,Episode,Heart Can’t Lose,55,240952,False,0.647,0.567,1,-8.971,1,0.0328,0.0318,0.0,0.133,0.374,125.871,4,acoustic,0.8504833333333333,0.24794333333333335,0.17570333333333338,1,True
229,33JX2be3eKVhl5xk8YQhVc,Ray LaMontagne,Till The Sun Turns Black,Empty,48,317280,False,0.482,0.381,2,-13.93,1,0.0311,0.455,0.00295,0.114,0.42,81.712,4,acoustic,0.7678333333333334,0.48233333333333334,0.45963333333333334,2,True
231,2XDxQ3VzovLzh60zgOaNEi,Tim Halperin,Covers,The Reason,53,200800,False,0.423,0.207,7,-8.811,1,0.0289,0.887,0.0,0.0948,0.209,149.664,4,acoustic,0.85315,0.67037,0.71077,1,True
232,0J4sK2VO75cRSVoj0FokQn,Canyon City,Refuge,Fix You,60,261665,False,0.522,0.152,2,-14.996,1,0.0303,0.788,2.37e-05,0.148,0.133,144.055,4,acoustic,0.7500666666666667,0.6733866666666666,0.6983866666666666,1,True
233,7bpR5j22mNID1pXwgRcZP1,JJ Heller,Hand to Hold,Hand to Hold,54,231605,False,0.547,0.313,0,-7.982,1,0.0315,0.612,7.97e-06,0.111,0.261,133.737,4,acoustic,0.8669666666666667,0.5303066666666667,0.5387066666666667,1,True
235,34p2uL1CvmaHn3uLfOKt8d,Us The Duo,Public Record,One Last Dance,51,224847,False,0.466,0.161,7,-14.498,1,0.0492,0.979,0.000238,0.231,0.171,139.167,3,acoustic,0.7583666666666667,0.7310266666666666,0.7895266666666666,1,True
236,2EKxmYmUdAVXlaHCnnW13o,Boyce Avenue;Megan Nicole,"Cover Sessions, Vol. 2",Heaven,61,250063,False,0.619,0.28,8,-10.238,0,0.0317,0.73,0.0,0.103,0.292,129.948,4,acoustic,0.8293666666666667,0.5792266666666667,0.6151266666666666,1,True
237,1jkBuvWI9IGEz9thXiKOlP,Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Spark - Bonus Track,51,201933,False,0.596,0.429,3,-10.16,1,0.0377,0.775,0.0107,0.0962,0.229,148.086,4,acoustic,0.8306666666666668,0.5351666666666666,0.5926666666666666,1,True
239,4PuUa8e5s7P3Zv1IdCGIsa,Ray LaMontagne,Part Of The Light,Such A Simple Thing,65,296386,False,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,4,acoustic,0.8130666666666666,0.6407866666666667,0.6905866666666667,2,True
240,72SPsHheqN6J3sI520jT9E,Amos Lee,Amos Lee,Colors,64,160453,False,0.681,0.168,7,-13.397,1,0.0291,0.793,0.000134,0.109,0.29,128.615,4,acoustic,0.7767166666666667,0.6472566666666667,0.6907566666666667,1,True
242,03VNgdCL9t8aPyvwZecglI,Jason Mraz;Meghan Trainor,Know.,More Than Friends (feat. Meghan Trainor),54,181360,False,0.451,0.528,2,-6.984,1,0.0364,0.366,0.0,0.0811,0.527,139.28,5,acoustic,0.8835999999999999,0.37678,0.34788,1,True
246,1gRa1tyGV1GY60QgU5DkQH,Dave Barnes,Christmas Faves 2022,I'll Be Home For Christmas,0,183293,False,0.594,0.307,10,-13.062,1,0.0249,0.796,0.0414,0.15,0.24,94.026,3,acoustic,0.7823,0.60014,0.64944,2,True
248,6OCsvPU6P84wJ0erggCRv4,Albert King,pov: you have a holly jolly christmas,Christmas Comes But Once A Year,0,272640,False,0.687,0.494,1,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,acoustic,0.8429833333333333,0.36230333333333337,0.3452033333333333,1,True
249,7qJtNgmUyzy3R86vJwk9Wp,Albert King,pov: you rock around the christmas tree,Christmas Comes But Once A Year,0,272640,False,0.687,0.494,1,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,acoustic,0.8429833333333333,0.36230333333333337,0.3452033333333333,1,True
250,6hy5eqMQ36KAChR1ZZ05zc,John Adams,If I Ain't Got You (Acoustic),If I Ain't Got You - Acoustic,55,176509,False,0.652,0.15,5,-12.699,1,0.0363,0.923,0.0,0.102,0.361,104.018,3,acoustic,0.78835,0.6940299999999999,0.75883,2,True
253,0I0l2Oo5zjpCEphpDJL0Pm,Motohiro Hata,言ノ葉,Rain - Long Ver.,44,447306,False,0.588,0.604,9,-7.602,1,0.024,0.343,6.86e-05,0.252,0.351,92.02,4,acoustic,0.8733,0.3278400000000001,0.31564000000000003,1,True
254,4v0RBzYNzTknP6d0zN2VQb,Aoi Teshima,Cheek to Cheek~I Love Cinemas~,C'est si bon,51,108346,False,0.735,0.203,9,-13.237,0,0.0539,0.854,0.00164,0.105,0.479,113.913,4,acoustic,0.7793833333333333,0.6456233333333332,0.7102233333333332,2,True
255,1FQH1FxPwwIj9aKyPBDf9b,Jonah Baker,Baby (Acoustic Version),Baby (Acoustic Version),42,160768,False,0.655,0.147,8,-14.409,1,0.0371,0.88,0.0,0.266,0.328,116.103,4,acoustic,0.75985,0.68773,0.74393,2,True
257,7pKMoXeiCv40wbrjII06VO,Boyce Avenue;Emma Heesters,I Like Me Better,I Like Me Better,54,201508,False,0.473,0.263,9,-8.609,1,0.033,0.814,0.0,0.142,0.315,87.145,4,acoustic,0.8565166666666666,0.6203966666666666,0.6567966666666667,1,True
259,2Qw1KFrJ1q6qHXxWGh51kC,Boyce Avenue,"Cover Sessions, Vol. 3",A Thousand Years,56,263710,False,0.41,0.221,5,-11.673,1,0.0315,0.768,0.0,0.106,0.228,139.529,3,acoustic,0.80545,0.6399100000000001,0.65661,1,True
260,66V40iz2mphPbYvuJVj13i,Thomas Daniel,drivers license,drivers license,56,246345,False,0.439,0.217,2,-13.166,1,0.0413,0.933,0.0,0.126,0.373,144.413,4,acoustic,0.7805666666666667,0.6930866666666666,0.7452866666666667,1,True
261,4Bo6FwC7Oe9zywSZc6q7hO,Jason Mraz,YES!,Love Someone,59,257173,False,0.582,0.347,7,-14.769,1,0.0305,0.317,0.00678,0.111,0.0797,97.957,4,acoustic,0.75385,0.44733000000000006,0.40363,1,True
262,6Xbi3gOwMal0Ds3ETvBBwe,Jae Hall,The Winner Takes It All (Acoustic),The Winner Takes It All - Acoustic,57,159012,False,0.426,0.127,6,-13.287,1,0.0648,0.863,4.3e-06,0.0993,0.149,62.535,5,acoustic,0.77855,0.70979,0.7376900000000001,3,True
263,6QXolVfFVjUHPp5TVzsjIF,Aaron Espe,Only Time,Only Time,56,178546,False,0.696,0.261,9,-12.107,0,0.0361,0.737,1.24e-05,0.11,0.361,136.053,3,acoustic,0.7982166666666667,0.5874566666666667,0.6305566666666667,1,True
264,71ehTADpxs85ULrZgSEKCy,A Fine Frenzy,One Cell In The Sea,Almost Lover,57,268800,False,0.549,0.24,0,-7.778,1,0.0338,0.947,0.0,0.106,0.167,119.58,4,acoustic,0.8703666666666667,0.6591266666666667,0.7274266666666667,1,True
265,4zYkSXrfgJyrNkNv3mTiIZ,Roses & Frey,Dance Monkey,Dance Monkey,51,197850,False,0.541,0.192,0,-13.995,0,0.0282,0.893,0.0,0.193,0.317,139.938,4,acoustic,0.76675,0.68365,0.73555,1,True
267,1RZkqIEM5aV000fKgz9J46,Kina Grannis,Dream a Little Dream of Me,Dream a Little Dream of Me,52,142379,False,0.665,0.185,1,-13.852,1,0.0381,0.913,0.0,0.334,0.458,82.474,4,acoustic,0.7691333333333332,0.6795733333333334,0.7471733333333334,3,True
268,0n3E6m57nDZJDyUHllaMDp,The Mayries,Back For Good,Back For Good,54,194667,False,0.591,0.175,6,-12.959,1,0.038,0.927,0.0,0.133,0.352,139.902,4,acoustic,0.7840166666666666,0.6921966666666668,0.7541966666666666,1,True
269,2gBYjMXW65daBB1elr68JK,Canyon City,OK,OK,55,212400,False,0.489,0.183,0,-14.769,1,0.033,0.907,3.95e-05,0.106,0.486,79.961,4,acoustic,0.75385,0.69923,0.74783,3,True
270,1FF6TogE9ELY71XnLPoEv6,Andrew Foy;Renee Foy,Just The Two Of Us,Just The Two Of Us,41,196304,False,0.618,0.083,4,-23.665,1,0.057,0.745,0.000123,0.146,0.597,90.865,4,acoustic,0.6055833333333334,0.7073833333333334,0.7264833333333333,3,True
271,6G8xunNOicxhPPq9sG2raG,Boyce Avenue,"Cover Sessions, Vol. 6",Hey There Delilah,49,230868,False,0.664,0.319,0,-8.149,0,0.0271,0.862,0.0,0.121,0.258,105.036,4,acoustic,0.8641833333333333,0.5917633333333333,0.6624633333333333,1,True
272,6LsHKNorX6fPBNcGxU1jQZ,Andrew Foy;Renee Foy,Arcade,Arcade,37,186738,False,0.408,0.266,10,-12.9,0,0.0404,0.875,0.000498,0.104,0.35,143.651,4,acoustic,0.785,0.6583000000000001,0.7007,1,True
273,1uxm47Qn1JhUWZHQfcY6w1,Kina Grannis,Yellow,Yellow,52,193536,False,0.623,0.132,0,-13.668,1,0.035,0.893,0.0,0.217,0.266,82.105,4,acoustic,0.7722,0.69836,0.75246,3,True
274,2nBrIzKacrNdIxs90FlsT1,Roses & Frey,Wake Me Up,Wake Me Up,58,196819,False,0.494,0.214,7,-11.041,1,0.0363,0.92,1.07e-05,0.107,0.35,125.981,3,acoustic,0.8159833333333334,0.6778033333333333,0.7326033333333333,1,True
275,5mdjfBsyzl78NQI4sI4IzR,Aidan Hawken,Walking Blind (feat. Carina Round),Walking Blind,48,201440,False,0.374,0.183,9,-13.225,1,0.0281,0.897,0.0387,0.109,0.134,82.042,4,acoustic,0.7795833333333333,0.7025833333333333,0.7376833333333334,3,True
277,08feveJTNL1OMLSrdoHQ6Q,The Rescues,Teenage Dream,Teenage Dream,46,219093,False,0.642,0.408,10,-8.168,1,0.0396,0.729,0.0,0.185,0.411,119.81,4,acoustic,0.8638666666666667,0.5185266666666667,0.5693266666666666,1,True
278,4ngv7whSPSAwD8ZP3zMHsd,Ivan & Alyosha,The Worth Of The Wait,The Worth Of The Wait,55,171800,False,0.48,0.618,2,-7.335,1,0.0501,0.844,8.93e-05,0.325,0.344,82.051,4,acoustic,0.87775,0.48245,0.5610499999999999,1,True
280,4yRlTvPVfEyhXfp6GZurq9,Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,False,0.594,0.695,8,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,4,acoustic,0.8521333333333333,0.24917333333333336,0.21607333333333334,1,True
281,5xQTEPjGsLuvwnnvyK3fAA,Chord Overstreet,Love You To Death,Love You To Death,49,199459,False,0.574,0.344,4,-8.995,1,0.0345,0.421,0.0,0.0804,0.0987,147.924,3,acoustic,0.8500833333333334,0.4612833333333334,0.4372833333333333,1,True
282,3Mq1SOKwAPYgE0ZtPzvWZZ,Plamina,Someone You Loved (Acoustic),Someone You Loved - Acoustic,55,169253,False,0.647,0.298,3,-7.91,1,0.0311,0.861,0.0,0.12,0.31,106.244,4,acoustic,0.8681666666666668,0.6007666666666666,0.6674666666666667,1,True
283,38ssTLOvoZyL4CLa4ImDG9,Kina Grannis;Imaginary Future,What a Wonderful World,What a Wonderful World,51,137066,False,0.486,0.0399,0,-21.56,1,0.0405,0.953,8.74e-06,0.115,0.155,95.066,3,acoustic,0.6406666666666666,0.7932066666666666,0.8363966666666666,3,True
285,5sdliaZjk3rVGuT13UVhxn,Joshua Hyslop,Echos,Long Way Down,60,257972,False,0.711,0.231,2,-13.033,1,0.0346,0.832,0.00115,0.105,0.186,125.062,4,acoustic,0.7827833333333333,0.6295433333333335,0.6901433333333333,1,True
